item_id,price,quantities,time_step,store_id,region_store_id,region_id,median_income,log_price,log_quantities
0,1.6765896885752147,3.3071065218391085,8,5,r-5_s-5,0,5.87334288982764,0.5167617830030263,1.196073644499673
0,1.008615452053112,15.588953715369692,7,5,r-5_s-5,0,5.87334288982764,0.008578550841677907,2.746562568269089
0,1.9440252421843394,1.1601995823465432,6,5,r-5_s-5,0,5.87334288982764,0.6647606906166733,0.14859204406574486
0,1.0239463858915372,21.18214761306732,5,5,r-5_s-5,0,5.87334288982764,0.023664167718817127,3.053158733194633
0,1.276962875192493,4.505943523886591,4,5,r-5_s-5,0,5.87334288982764,0.2444845047346923,1.5053973083954646
0,1.346092459339971,5.829945671690507,3,5,r-5_s-5,0,5.87334288982764,0.2972059207949812,1.763007681569497
0,1.5046902900392296,5.466927676978655,2,5,r-5_s-5,0,5.87334288982764,0.408587089674368,1.6987167908110274
0,1.8800915698737861,2.629701472436758,1,5,r-5_s-5,0,5.87334288982764,0.6313204830353654,0.9668703311679074
0,1.1497492506198452,8.064041869098174,0,5,r-5_s-5,0,5.87334288982764,0.13954387566107598,2.087414903416002
0,1.2898257969899651,5.086118710637824,61,6,r-6_s-6,0,5.87334288982764,0.25450716816166113,1.6265150073956127
0,2.02979399282027,0.977145946512863,60,6,r-6_s-6,0,5.87334288982764,0.7079343065347884,-0.02311925578988125
0,1.3861187523928882,2.5605927655044884,59,6,r-6_s-6,0,5.87334288982764,0.326507577034544,0.9402387807133239
0,1.6995802743215762,1.7637579651604272,58,6,r-6_s-6,0,5.87334288982764,0.530381323120079,0.5674467402117849
0,1.5547910155769786,2.260752552041141,57,6,r-6_s-6,0,5.87334288982764,0.4413411414720182,0.8156977454849417
0,1.6837255051911353,1.6744029628339638,56,6,r-6_s-6,0,5.87334288982764,0.5210089008659473,0.5154566616380323
0,1.405511923154315,2.8437195294541024,55,6,r-6_s-6,0,5.87334288982764,0.3404015945403598,1.0451128887424797
0,1.5225222816582926,2.622246734931002,54,6,r-6_s-6,0,5.87334288982764,0.4203683554099605,0.9640314827185597
0,1.5378154031876767,2.3478255226804667,53,6,r-6_s-6,0,5.87334288982764,0.43036283994481267,0.8534895902952946
0,1.11493419570301,14.64077976469299,52,6,r-6_s-6,0,5.87334288982764,0.10879538586377471,2.683810769730404
0,1.1749247281478457,9.683062845302414,51,6,r-6_s-6,0,5.87334288982764,0.16120408439334946,2.2703782608801917
0,1.4758987629895026,4.219602449302179,50,6,r-6_s-6,0,5.87334288982764,0.3892671350654646,1.4397409172837279
0,1.5927519217249286,1.8486473141450552,49,6,r-6_s-6,0,5.87334288982764,0.4654632885589711,0.6144541901034211
0,1.3015440302471695,7.061780129896094,48,6,r-6_s-6,0,5.87334288982764,0.2635512752660874,1.954697162767208
0,1.7158796667774183,2.232232522228984,47,6,r-6_s-6,0,5.87334288982764,0.5399258743513663,0.8030022157189455
0,1.715843058283076,1.9871458136631914,46,6,r-6_s-6,0,5.87334288982764,0.5399045390062485,0.6866993447036862
0,1.0145182453992043,15.623420060239573,45,6,r-6_s-6,0,5.87334288982764,0.014413864744193676,2.748771074365216
0,1.5043620308984798,3.1241446832207975,44,6,r-6_s-6,0,5.87334288982764,0.40836890859471847,1.1391605443559645
0,1.3316329067594501,4.200062402497983,43,6,r-6_s-6,0,5.87334288982764,0.28640593860883323,1.4350993829165626
0,1.3617158622011873,3.872768924471051,42,6,r-6_s-6,0,5.87334288982764,0.3087455679027438,1.353969735564225
0,1.3435146202959634,6.795220443574104,41,6,r-6_s-6,0,5.87334288982764,0.2952890312590532,1.91621948910397
0,1.7096250346885375,1.2329065786299933,40,6,r-6_s-6,0,5.87334288982764,0.536274068509722,0.2093744537772284
0,1.1447267724531058,15.466102777149642,39,6,r-6_s-6,0,5.87334288982764,0.13516598185181677,2.7386507115255316
0,1.3994927717819423,4.499855958896776,38,6,r-6_s-6,0,5.87334288982764,0.3361098651025429,1.504045387129921
0,1.5000692356599536,3.2103902845845087,37,6,r-6_s-6,0,5.87334288982764,0.4055112641495937,1.1663925137339042
0,1.650498146630495,2.539133869134338,36,6,r-6_s-6,0,5.87334288982764,0.5010771493965117,0.9318230264741474
0,2.0008557294829803,1.987379594733199,35,6,r-6_s-6,0,5.87334288982764,0.693574953793418,0.6868169844449158
0,1.5232732758601202,4.299236630182576,34,6,r-6_s-6,0,5.87334288982764,0.42086149042369625,1.458437479075063
0,1.2694011043480171,6.499679352565444,33,6,r-6_s-6,0,5.87334288982764,0.23854521786623453,1.8717528453102614
0,1.680205508757145,2.3504212161441638,32,6,r-6_s-6,0,5.87334288982764,0.5189161125750318,0.8545945530067447
0,1.1771260903291714,5.573345564897843,31,6,r-6_s-6,0,5.87334288982764,0.16307595111222228,1.7179955136447413
0,1.490824919350913,2.051740081497804,30,6,r-6_s-6,0,5.87334288982764,0.399329603905128,0.7186882533489732
0,1.3617316652406104,4.3992145769056945,29,6,r-6_s-6,0,5.87334288982764,0.3087571730754259,1.4814260197415516
0,1.5073865318778712,4.175970051369355,28,6,r-6_s-6,0,5.87334288982764,0.4103773777169394,1.4293466789476663
0,1.5388858219294406,2.6715461617267686,27,6,r-6_s-6,0,5.87334288982764,0.43105866232510354,0.982657391595158
0,0.8077277545697552,20.17254056468829,26,6,r-6_s-6,0,5.87334288982764,-0.21353021465087504,3.004322301628987
0,1.2606828706493554,7.56490795766571,25,6,r-6_s-6,0,5.87334288982764,0.2316535349884765,2.0235201803012277
0,1.4745365006502231,5.114880758073328,24,6,r-6_s-6,0,5.87334288982764,0.3883437035617332,1.6321540869272282
0,1.9221881695185026,1.0568570670193775,23,6,r-6_s-6,0,5.87334288982764,0.6534642087312048,0.055299472597125705
0,1.6011179617288755,1.7239780439905883,22,6,r-6_s-6,0,5.87334288982764,0.47070211133086565,0.544634436656105
0,1.6341007147255335,2.871944305081181,21,6,r-6_s-6,0,5.87334288982764,0.4910926314572655,1.0549892586167386
0,1.7564485826319443,2.773977816041109,20,6,r-6_s-6,0,5.87334288982764,0.5632939196690159,1.0202823247594042
0,1.5721503343073508,2.142741830265162,19,6,r-6_s-6,0,5.87334288982764,0.4524443219455552,0.7620862380560256
0,1.7531622182942528,2.345475063517088,18,6,r-6_s-6,0,5.87334288982764,0.5614211391901388,0.8524879671020992
0,1.2067238534417393,7.4396413568097985,17,6,r-6_s-6,0,5.87334288982764,0.18790912840162036,2.0068226429532494
0,1.3948285963672076,4.529407905114581,16,6,r-6_s-6,0,5.87334288982764,0.3327715377365288,1.5105912256795446
0,1.5860507659804288,4.5650102089682125,15,6,r-6_s-6,0,5.87334288982764,0.4612471315152834,1.518420750401104
0,1.190696561103952,8.923460899223997,14,6,r-6_s-6,0,5.87334288982764,0.1745384813411097,2.1886838645285724
0,1.3097525160501124,3.8063971237858016,13,6,r-6_s-6,0,5.87334288982764,0.2698382003198937,1.3366831049404304
0,1.2406222932205484,11.316089853016486,12,6,r-6_s-6,0,5.87334288982764,0.21561310310407458,2.4262255937592
0,1.2744122485317613,5.6303528662087405,11,6,r-6_s-6,0,5.87334288982764,0.24248509078201624,1.7281721162459278
0,1.7028081106058945,1.807644509158837,10,6,r-6_s-6,0,5.87334288982764,0.5322787180600554,0.5920246215970676
0,1.7427175872220877,2.0732183420440244,9,6,r-6_s-6,0,5.87334288982764,0.5554457265725319,0.7291021545082585
0,1.1684929293872517,6.782235915078665,8,6,r-6_s-6,0,5.87334288982764,0.15571482396199543,1.9143068285715614
0,1.485388608482228,3.9475604214687636,7,6,r-6_s-6,0,5.87334288982764,0.3956764272336347,1.3730977732923986
0,1.291596901483298,8.990719469742247,6,6,r-6_s-6,0,5.87334288982764,0.2558793609236472,2.1961928752859987
0,1.3474829327825386,5.1910935394589925,5,6,r-6_s-6,0,5.87334288982764,0.29823835788224146,1.6469443762279148
0,1.8984575615723458,2.622338650070736,4,6,r-6_s-6,0,5.87334288982764,0.6410417467776902,0.9640665341603786
0,1.482837600763766,7.301207779960757,3,6,r-6_s-6,0,5.87334288982764,0.3939575499199021,1.9880397837788106
0,1.1700786990423393,6.398726323750009,2,6,r-6_s-6,0,5.87334288982764,0.15707101068628554,1.8560989586460663
0,1.5888544324243319,1.7639227845333658,1,6,r-6_s-6,0,5.87334288982764,0.46301327380771584,0.5675401836862676
0,1.0724671051317003,21.076248336620495,0,6,r-6_s-6,0,5.87334288982764,0.06996170014379008,3.0481467351880642
0,1.3360396353632729,4.319515592364222,11,0,r-0_s-0,1,6.722419485334264,0.28970974186247017,1.463143264571653
0,1.3338928158597698,3.675854510604597,10,0,r-0_s-0,1,6.722419485334264,0.28810159633415705,1.3017856255286469
0,2.0800365470645286,1.1054758498134698,9,0,r-0_s-0,1,6.722419485334264,0.7323854642629638,0.10027587558915829
0,1.901348149756474,1.5574159669032899,8,0,r-0_s-0,1,6.722419485334264,0.6425631870624394,0.44302801638974687
0,1.1104872160796269,17.423610300710212,7,0,r-0_s-0,1,6.722419485334264,0.10479885242622436,2.8578262002787707
0,1.5890490194341675,2.2327416446448485,6,0,r-0_s-0,1,6.722419485334264,0.46313573631359534,0.8032302673936219
0,1.668822208091155,3.1070244820414197,5,0,r-0_s-0,1,6.722419485334264,0.5121181129965052,1.1336655100198467
0,1.3382301527983502,5.247624743600041,4,0,r-0_s-0,1,6.722419485334264,0.2913479594683943,1.6577755444358262
0,1.3785292351195073,5.103311904350826,3,0,r-0_s-0,1,6.722419485334264,0.3210171591781261,1.6298897219758464
0,1.4587611179651703,4.172343095399956,2,0,r-0_s-0,1,6.722419485334264,0.37758752615953856,1.428477771389018
0,1.5578015833579655,2.7526564157826874,1,0,r-0_s-0,1,6.722419485334264,0.44327558590964306,1.0125664148058156
0,1.7774447613540767,3.5576691179019257,0,0,r-0_s-0,1,6.722419485334264,0.575176805618322,1.2691055882643032
0,1.4986421652006539,3.5809869224344033,13,1,r-1_s-1,1,6.722419485334264,0.4045594749466564,1.2756384390784359
0,1.5687587594070274,2.5189621666414483,12,1,r-1_s-1,1,6.722419485334264,0.4502847075681228,0.9238469780601644
0,1.48258525882909,5.830301817749475,11,1,r-1_s-1,1,6.722419485334264,0.3937873604074899,1.7630687687907418
0,1.5910390191715342,3.070565194804553,10,1,r-1_s-1,1,6.722419485334264,0.4643872739898866,1.1218616471965122
0,1.568363143277872,4.137976107380069,9,1,r-1_s-1,1,6.722419485334264,0.45003249159212644,1.4202068053530978
0,1.6892985851097149,3.271089346123184,8,1,r-1_s-1,1,6.722419485334264,0.5243134043860899,1.1851230628035652
0,1.2076678064970836,8.568721202477434,7,1,r-1_s-1,1,6.722419485334264,0.1886910670730494,2.148118503561636
0,1.4992317809066962,4.793676915763534,6,1,r-1_s-1,1,6.722419485334264,0.40495283085437256,1.567297740283399
0,1.324109523251107,6.60943581147203,5,1,r-1_s-1,1,6.722419485334264,0.2807401755823344,1.8884982964343735
