user_id,cohort,transaction_date,amount
17,2020-02-01,2021-10-27,0.1307618165323115
17,2020-02-01,2021-12-11,0.24557983156963462
17,2020-02-01,2021-12-25,0.37285710020479546
17,2020-02-01,2022-09-10,0.4866194325690305
17,2020-02-01,2022-09-14,0.38208758214627153
17,2020-02-01,2022-11-01,0.6711939472158092
17,2020-02-01,2022-11-22,0.5512458001439051
17,2020-02-01,2022-11-30,0.44523895303767963
18,2020-02-01,2020-02-11,2.8958650107991892
18,2020-02-01,2020-02-23,3.740653097521409
18,2020-02-01,2020-05-05,2.6032749079772333
18,2020-02-01,2020-08-19,3.638309533325684
18,2020-02-01,2020-09-14,4.494433276704622
18,2020-02-01,2020-09-23,3.697922681419942
19,2020-02-01,2020-03-27,1.8759569135362557
19,2020-02-01,2020-10-23,2.1778655056201224
19,2020-02-01,2020-11-27,2.24481854995088
20,2020-02-01,2020-02-08,1.4338574459275022
21,2020-02-01,2021-01-15,1.5289110279332592
21,2020-02-01,2021-09-01,3.602792853105301
22,2020-02-01,2020-02-28,2.6078514056499857
22,2020-02-01,2020-09-24,2.727170213400639
22,2020-02-01,2020-09-25,5.953620213853828
22,2020-02-01,2020-09-26,2.2231667916818063
22,2020-02-01,2020-10-25,4.393334156831307
22,2020-02-01,2020-10-28,6.359469388666565
22,2020-02-01,2020-11-02,2.7132720226498246
22,2020-02-01,2020-12-16,2.4065876602498766
22,2020-02-01,2021-01-20,4.344886518565679
22,2020-02-01,2021-01-25,7.435876356628296
22,2020-02-01,2021-01-29,3.673172680949153
22,2020-02-01,2021-02-21,1.4706306951948416
22,2020-02-01,2021-12-01,4.923357542540112
22,2020-02-01,2022-01-28,3.280121811225477
22,2020-02-01,2022-03-27,1.8487084376675527
22,2020-02-01,2022-04-20,6.463400953572928
22,2020-02-01,2022-10-26,6.72255260710278
22,2020-02-01,2022-11-28,3.2129908187582705
22,2020-02-01,2022-12-21,3.6152438670694944
23,2020-02-01,2020-04-02,3.8962209538195944
23,2020-02-01,2020-06-29,5.7756903906124775
23,2020-02-01,2020-09-12,3.654911053788991
23,2020-02-01,2021-01-07,2.4275839015337253
23,2020-02-01,2021-02-25,4.620683346104485
23,2020-02-01,2021-12-01,5.677004728472633
23,2020-02-01,2021-12-13,3.920940945099823
23,2020-02-01,2022-02-05,6.070328579919575
23,2020-02-01,2022-02-06,1.016988984656043
23,2020-02-01,2022-02-18,2.6163289645804486
23,2020-02-01,2022-10-07,4.5904055441071945
23,2020-02-01,2022-11-09,5.055757394816846
23,2020-02-01,2022-12-24,8.135301922742958
23,2020-02-01,2022-12-28,8.961897615379332
24,2020-02-01,2020-04-17,4.148479505363089
24,2020-02-01,2020-05-20,2.653122715670194
24,2020-02-01,2020-09-14,4.358119657851096
24,2020-02-01,2020-10-27,8.237829215249537
24,2020-02-01,2020-11-11,1.9959605413335937
24,2020-02-01,2020-12-17,2.3081192014360266
24,2020-02-01,2021-01-02,2.6614884264841416
24,2020-02-01,2021-02-01,1.7707919523891094
24,2020-02-01,2021-11-23,4.073078644289649
24,2020-02-01,2022-01-16,7.459381923160358
24,2020-02-01,2022-08-23,6.381321582113654
24,2020-02-01,2022-09-18,2.9937356205547023
24,2020-02-01,2022-10-10,6.068051714140644
24,2020-02-01,2022-10-30,8.252370912025654
24,2020-02-01,2022-12-03,6.957949732705052
25,2020-02-01,2020-02-17,1.8586874579376116
25,2020-02-01,2020-09-02,1.4952880014886676
25,2020-02-01,2020-09-21,3.7973328061688694
25,2020-02-01,2020-10-11,2.2355080050695415
28,2020-02-01,2020-02-26,3.609486358068602
28,2020-02-01,2020-05-20,4.776538319673208
28,2020-02-01,2020-06-26,3.027584741118054
28,2020-02-01,2020-08-27,5.754139853064189
28,2020-02-01,2020-10-27,4.7508908312859885
28,2020-02-01,2020-11-01,3.969692483177163
28,2020-02-01,2020-11-05,4.0894590969451725
28,2020-02-01,2020-12-24,2.1597423383089662
28,2020-02-01,2021-02-15,5.194540003403753
28,2020-02-01,2021-05-06,4.166809899065409
28,2020-02-01,2021-10-26,9.307993682440257
28,2020-02-01,2021-12-17,2.8870088372060927
28,2020-02-01,2021-12-31,3.086898994649207
28,2020-02-01,2022-01-02,6.911233293537627
28,2020-02-01,2022-01-13,2.0396899187951374
28,2020-02-01,2022-01-14,6.017981741006754
28,2020-02-01,2022-01-28,7.358943197308256
28,2020-02-01,2022-02-04,4.20773834020237
28,2020-02-01,2022-02-07,4.374744308214462
28,2020-02-01,2022-02-14,3.7078011212462387
28,2020-02-01,2022-09-15,2.956775428175597
29,2020-02-01,2020-02-27,2.5626192372711065
29,2020-02-01,2021-02-22,2.563789216981246
29,2020-02-01,2021-03-10,1.3048368849766572
29,2020-02-01,2021-05-23,2.397425494619109
29,2020-02-01,2021-10-01,0.858945303960422
29,2020-02-01,2021-12-16,1.1487372806975968
29,2020-02-01,2022-01-11,1.5183173017299312
29,2020-02-01,2022-09-21,2.1128572096663083
29,2020-02-01,2022-11-02,3.4447590860444914
30,2020-02-01,2020-02-03,3.377215898348933
30,2020-02-01,2020-03-22,3.941563163955339
30,2020-02-01,2020-08-28,2.5390420061840446
30,2020-02-01,2020-09-21,5.921344423286159
30,2020-02-01,2020-11-14,1.9360139730781176
30,2020-02-01,2021-01-20,3.40556478566451
30,2020-02-01,2021-01-24,2.344228332027182
30,2020-02-01,2021-01-29,2.721957659088014
30,2020-02-01,2021-02-27,2.54337363552501
30,2020-02-01,2021-02-28,3.7418589832561295
30,2020-02-01,2021-04-28,1.0547774388307845
30,2020-02-01,2021-10-03,3.7042258542621016
30,2020-02-01,2021-10-06,1.0140773279656574
30,2020-02-01,2021-11-09,1.0886347706170654
30,2020-02-01,2021-11-24,2.554550265272475
30,2020-02-01,2021-11-29,2.087375107521331
30,2020-02-01,2021-12-01,4.81253478241549
30,2020-02-01,2022-01-06,4.009432937061583
30,2020-02-01,2022-01-16,2.1826890421806175
30,2020-02-01,2022-02-22,2.982614957718576
30,2020-02-01,2022-10-30,5.707843845906735
30,2020-02-01,2022-11-15,1.6023487362132287
30,2020-02-01,2022-11-27,3.0272662471232032
30,2020-02-01,2022-12-28,1.9781045048646695
31,2020-02-01,2020-02-05,1.5184046281555643
31,2020-02-01,2020-02-11,0.44975255462058733
31,2020-02-01,2020-02-27,0.5980079527636367
32,2020-02-01,2020-02-01,1.6079386731202785
32,2020-02-01,2020-10-28,1.6698044524101459
32,2020-02-01,2020-12-04,2.32136979342305
32,2020-02-01,2020-12-24,0.9974536315967897
32,2020-02-01,2021-02-03,1.097997319598277
32,2020-02-01,2021-02-27,2.399269591685038
32,2020-02-01,2021-07-19,1.4023561481262752
32,2020-02-01,2021-09-03,1.4317596036054498
32,2020-02-01,2021-09-28,0.6909444226444823
32,2020-02-01,2021-11-04,2.1538044142992145
32,2020-02-01,2021-11-24,1.0463095803926834
32,2020-02-01,2022-01-21,2.34863074934775
32,2020-02-01,2022-02-25,1.4731359567834355
32,2020-02-01,2022-09-02,1.051371504478783
32,2020-02-01,2022-11-26,1.0726274335782962
35,2020-02-01,2020-02-17,7.8049964133839795
35,2020-02-01,2020-09-15,6.2942296477756505
35,2020-02-01,2020-10-28,10.464175145400173
35,2020-02-01,2020-11-08,9.977633898909193
35,2020-02-01,2020-12-11,5.798210498950462
35,2020-02-01,2021-05-09,10.082595048534417
35,2020-02-01,2021-11-26,9.854908280628534
35,2020-02-01,2021-12-18,6.364603910216655
35,2020-02-01,2021-12-20,10.524920834231134
35,2020-02-01,2022-01-05,3.3861071888893295
35,2020-02-01,2022-03-28,1.6976630519385218
35,2020-02-01,2022-06-07,9.895929976748453
35,2020-02-01,2022-09-09,2.5715529806935393
35,2020-02-01,2022-09-10,7.062492888211375
35,2020-02-01,2022-09-28,6.964388625401698
35,2020-02-01,2022-10-07,8.723505052378247
35,2020-02-01,2022-10-22,8.197236488674696
35,2020-02-01,2022-12-30,9.439308923063146
36,2020-02-01,2020-10-08,0.20282610315809313
36,2020-02-01,2020-10-18,0.18601655921826807
36,2020-02-01,2021-01-28,0.4221122103855714
36,2020-02-01,2021-02-09,0.34350870927984056
36,2020-02-01,2022-01-04,0.07832773050366373
36,2020-02-01,2022-01-27,0.16759580079055073
36,2020-02-01,2022-01-29,0.3935732927242885
36,2020-02-01,2022-04-23,0.256316604198958
36,2020-02-01,2022-10-31,0.42385396938605563
36,2020-02-01,2022-11-24,0.29753781760316883
36,2020-02-01,2022-12-15,0.5503602125521768
36,2020-02-01,2022-12-16,0.3048466873239466
36,2020-02-01,2022-12-28,0.6533170635845205
37,2020-02-01,2020-02-15,5.69088068220557
37,2020-02-01,2020-04-07,3.1579762451629403
37,2020-02-01,2020-05-05,3.0810934981013407
37,2020-02-01,2020-05-07,7.60623834419901
37,2020-02-01,2020-05-20,7.137540974490877
37,2020-02-01,2020-12-01,3.405134329440027
37,2020-02-01,2020-12-17,4.276940394834554
37,2020-02-01,2021-01-26,4.362865560488798
39,2020-02-01,2020-08-09,1.2884305034207164
39,2020-02-01,2020-09-19,1.0797873339769084
39,2020-02-01,2020-10-02,0.6184325565814303
39,2020-02-01,2020-10-04,2.3148116271458026
39,2020-02-01,2020-11-12,0.8433488566916018
39,2020-02-01,2021-01-31,1.1035455185651595
39,2020-02-01,2021-03-31,1.4137592905327763
39,2020-02-01,2021-04-14,0.5017751687771246
39,2020-02-01,2021-10-02,1.7450769621542355
39,2020-02-01,2021-10-13,0.44179925254572544
39,2020-02-01,2022-01-08,1.4523549345547324
39,2020-02-01,2022-01-14,0.40789166725661635
39,2020-02-01,2022-01-28,1.6898778248821396
39,2020-02-01,2022-01-31,2.151567069858875
39,2020-02-01,2022-02-16,1.3065314419113736
39,2020-02-01,2022-04-30,0.4927667792652308
39,2020-02-01,2022-05-02,1.5118731197991757
39,2020-02-01,2022-10-19,1.862979719640768
39,2020-02-01,2022-11-03,1.2049289715394975
39,2020-02-01,2022-11-23,1.4660823310114537
39,2020-02-01,2022-12-02,2.4400877902970857
40,2020-02-01,2020-02-02,1.8342920338576734
40,2020-02-01,2020-02-08,5.7830147830575
40,2020-02-01,2020-04-21,2.794935076735879
40,2020-02-01,2020-05-03,2.5364443196592354
40,2020-02-01,2020-05-30,2.6657717815968085
40,2020-02-01,2020-09-11,2.465993682607835
40,2020-02-01,2020-09-14,2.890117929731005
40,2020-02-01,2020-09-25,4.263726605190178
40,2020-02-01,2020-10-05,6.285250031337425
40,2020-02-01,2020-10-07,7.8000674571653805
40,2020-02-01,2020-10-14,3.1651523854665458
40,2020-02-01,2020-10-24,4.532475458780576
40,2020-02-01,2020-11-17,3.807761862785653
40,2020-02-01,2020-12-03,3.554838509075884
40,2020-02-01,2020-12-05,2.6955728614298247
40,2020-02-01,2020-12-08,3.418776685676983
40,2020-02-01,2020-12-21,4.9483303023779435
40,2020-02-01,2021-01-02,6.817737170794767
40,2020-02-01,2021-01-08,2.8267153715981097
40,2020-02-01,2021-01-20,3.4693685496558966
40,2020-02-01,2021-01-23,2.470728554511145
40,2020-02-01,2021-02-07,2.9997079698750038
40,2020-02-01,2021-02-28,3.507684184192576
40,2020-02-01,2021-08-23,2.8937496703849592
40,2020-02-01,2021-09-01,6.346523552159933
40,2020-02-01,2021-09-08,5.944344187495771
40,2020-02-01,2021-09-15,2.094142779966147
40,2020-02-01,2021-09-29,1.7829624055775661
40,2020-02-01,2021-11-04,2.586522475056418
40,2020-02-01,2021-11-20,2.8364809718236392
40,2020-02-01,2021-12-03,2.2926468809999028
40,2020-02-01,2021-12-07,2.43795326239013
40,2020-02-01,2021-12-09,1.5510786473034592
40,2020-02-01,2022-01-14,3.1188715633912625
40,2020-02-01,2022-01-17,2.2069623014335424
40,2020-02-01,2022-01-20,4.667293261653787
40,2020-02-01,2022-01-22,3.8956217670752156
40,2020-02-01,2022-02-12,3.8228521568928824
40,2020-02-01,2022-04-24,4.7633812134839495
40,2020-02-01,2022-06-30,1.7830361415595986
40,2020-02-01,2022-08-12,1.6312376380269824
40,2020-02-01,2022-09-13,2.1846761659541585
40,2020-02-01,2022-09-26,2.118216155734853
40,2020-02-01,2022-09-30,2.7021249697175107
40,2020-02-01,2022-10-01,3.772713288185652
40,2020-02-01,2022-10-17,1.793379116555907
40,2020-02-01,2022-10-26,2.33323152958632
41,2020-02-01,2020-02-20,1.0924823805668167
41,2020-02-01,2020-09-14,3.290762181897789
41,2020-02-01,2020-10-20,1.7729325302436443
41,2020-02-01,2020-10-23,4.933051273250902
41,2020-02-01,2020-12-17,3.251074864005347
41,2020-02-01,2020-12-19,4.24739109977284
41,2020-02-01,2021-01-20,2.7282656285559272
41,2020-02-01,2021-02-22,4.05016369922779
41,2020-02-01,2021-10-30,2.102172104603427
41,2020-02-01,2021-11-01,7.440849398466716
41,2020-02-01,2021-11-02,1.4315556446196158
41,2020-02-01,2021-12-07,3.932615918163674
41,2020-02-01,2022-01-23,2.926726771798083
41,2020-02-01,2022-01-24,1.50378047308372
41,2020-02-01,2022-04-15,1.827916530397291
41,2020-02-01,2022-05-15,3.15460245364659
42,2020-02-01,2020-09-16,11.481395554200494
42,2020-02-01,2020-11-26,4.929088953736887
42,2020-02-01,2020-11-30,3.575692301078513
42,2020-02-01,2021-09-05,6.995029890437701
42,2020-02-01,2022-01-05,6.793762741029631
42,2020-02-01,2022-01-30,2.4730871602185824
42,2020-02-01,2022-02-02,2.8505567797662836
42,2020-02-01,2022-07-12,1.9010938737826228
42,2020-02-01,2022-09-16,3.899642350069532
44,2020-02-01,2020-05-22,1.5191149032120663
44,2020-02-01,2020-08-30,2.9713622352674554
44,2020-02-01,2020-09-04,1.0401869127953605
44,2020-02-01,2020-09-25,1.768428007177482
44,2020-02-01,2020-12-10,1.4102549912900402
44,2020-02-01,2020-12-19,1.1806299651696732
44,2020-02-01,2020-12-19,1.9204765612313905
