user_id,cohort,transaction_date,amount
6,2020-01-01,2020-11-14,2.7623745236752515
6,2020-01-01,2020-12-30,1.3634563056729485
6,2020-01-01,2021-02-23,8.187369182711604
6,2020-01-01,2021-03-06,3.3474528653597218
6,2020-01-01,2021-04-21,2.5360176352854307
6,2020-01-01,2021-06-02,3.2986625590672887
6,2020-01-01,2021-07-16,3.839071374169047
6,2020-01-01,2021-08-06,5.892863170657065
6,2020-01-01,2021-08-19,5.994448029441879
6,2020-01-01,2021-08-28,4.600412325754064
6,2020-01-01,2021-09-01,3.662695250902623
6,2020-01-01,2021-12-14,3.6199560619944533
6,2020-01-01,2022-01-18,6.49375157808382
6,2020-01-01,2022-02-23,6.351132010366741
6,2020-01-01,2022-05-16,10.813300430461958
6,2020-01-01,2022-05-29,7.032931238533851
6,2020-01-01,2022-06-03,5.792947119543816
6,2020-01-01,2022-07-12,8.1105684652358
6,2020-01-01,2022-08-03,4.050304919923927
6,2020-01-01,2022-10-17,5.3375119426880415
6,2020-01-01,2022-11-05,3.969245659572634
6,2020-01-01,2022-11-14,8.273789574347104
7,2020-01-01,2020-02-12,1.0437383170449832
7,2020-01-01,2020-02-21,1.0602857293624106
7,2020-01-01,2020-03-03,1.4425888387016115
7,2020-01-01,2020-03-19,1.3304182494965398
7,2020-01-01,2020-03-20,1.696320127772094
7,2020-01-01,2020-03-21,0.6864732168417221
7,2020-01-01,2020-03-22,0.8272045257710885
7,2020-01-01,2020-03-24,0.6500472452960497
7,2020-01-01,2020-04-03,0.576141208309246
7,2020-01-01,2020-04-06,1.5858349578484272
7,2020-01-01,2020-05-16,1.130564106584825
7,2020-01-01,2020-05-23,1.2527486771068579
7,2020-01-01,2020-06-30,1.9675938367400845
7,2020-01-01,2020-07-13,0.6889947099925657
7,2020-01-01,2020-07-25,1.256753942751821
8,2020-01-01,2020-09-07,1.0180870762869991
8,2020-01-01,2020-10-03,1.4751548736763231
9,2020-01-01,2020-01-12,4.8286883877223765
9,2020-01-01,2020-10-31,10.948821559671352
9,2020-01-01,2021-02-19,7.717215124199629
9,2020-01-01,2021-04-17,10.20723802420771
9,2020-01-01,2021-06-17,7.266154804386434
9,2020-01-01,2022-02-09,9.87442077999548
9,2020-01-01,2022-05-13,4.628980310326463
9,2020-01-01,2022-11-03,5.435013306987635
9,2020-01-01,2022-12-23,3.566474519277713
12,2020-01-01,2020-03-26,2.1299347504583963
12,2020-01-01,2020-11-30,0.9483494049048219
12,2020-01-01,2021-01-29,2.323646224216655
12,2020-01-01,2021-05-04,1.3121032445812697
12,2020-01-01,2021-06-19,3.0906465308854645
12,2020-01-01,2021-08-26,3.98991082953922
12,2020-01-01,2021-09-14,2.892274971710783
12,2020-01-01,2021-12-10,2.242271429778998
12,2020-01-01,2022-02-26,2.417706618120878
12,2020-01-01,2022-06-01,1.4995250960911375
12,2020-01-01,2022-07-29,2.969645278684395
12,2020-01-01,2022-08-19,1.4297801834021917
12,2020-01-01,2022-10-13,0.7987480036197845
14,2020-01-01,2020-01-11,3.0350160879463774
14,2020-01-01,2020-02-21,1.9466037026156389
14,2020-01-01,2020-04-16,4.0652390477848135
14,2020-01-01,2020-05-28,3.1210858478533763
14,2020-01-01,2020-07-07,3.049444057669352
14,2020-01-01,2020-07-13,2.868883755106333
14,2020-01-01,2020-07-23,2.030552265046562
14,2020-01-01,2020-08-03,4.993468530923982
14,2020-01-01,2020-10-04,3.5633266952436387
14,2020-01-01,2020-11-19,1.6581572516811003
14,2020-01-01,2020-11-19,2.814854978489712
14,2020-01-01,2021-02-18,3.19584380154719
14,2020-01-01,2021-04-10,3.0647861683899276
14,2020-01-01,2021-06-13,5.084566537174454
14,2020-01-01,2021-06-26,2.3040977873804214
14,2020-01-01,2021-08-08,5.693129469396036
14,2020-01-01,2021-09-10,2.943355912106981
14,2020-01-01,2021-10-22,2.7513794778384426
14,2020-01-01,2021-11-03,4.207738017283656
14,2020-01-01,2022-01-08,1.396567878859254
14,2020-01-01,2022-01-09,1.6439066546473433
14,2020-01-01,2022-01-19,2.106186617131781
14,2020-01-01,2022-02-03,2.024149867023329
14,2020-01-01,2022-02-14,1.6939063028045431
14,2020-01-01,2022-02-20,2.3515554357105204
14,2020-01-01,2022-03-16,1.6070919152579455
14,2020-01-01,2022-07-20,4.1411285673675735
14,2020-01-01,2022-08-26,1.9164399267284649
14,2020-01-01,2022-09-05,3.5376855714830926
14,2020-01-01,2022-11-11,1.2606936456868993
14,2020-01-01,2022-12-09,1.8675968590726806
15,2020-01-01,2020-01-10,0.8574958646779443
15,2020-01-01,2020-05-10,1.508313497121916
15,2020-01-01,2020-06-10,1.0914903813007608
15,2020-01-01,2020-06-27,1.3707387957913262
15,2020-01-01,2020-07-25,1.9485151709403994
15,2020-01-01,2020-12-28,2.7261615959009315
15,2020-01-01,2021-04-01,2.306257107797886
15,2020-01-01,2021-05-10,0.949380657917416
15,2020-01-01,2021-05-17,1.2741050700851013
15,2020-01-01,2021-05-30,0.6542634381837255
15,2020-01-01,2021-07-14,1.0579339539695027
15,2020-01-01,2021-07-19,1.7376063368300037
15,2020-01-01,2021-09-16,1.0304350007658227
15,2020-01-01,2021-09-20,2.608386647494515
15,2020-01-01,2021-11-09,2.283275583055939
15,2020-01-01,2022-02-24,1.3759014131576661
15,2020-01-01,2022-02-27,2.524053801043257
15,2020-01-01,2022-06-05,1.3344744446521013
15,2020-01-01,2022-06-30,0.6636599422804178
15,2020-01-01,2022-07-26,1.3325117113549498
15,2020-01-01,2022-08-19,0.7084913099562683
15,2020-01-01,2022-08-22,2.3349562351869566
15,2020-01-01,2022-09-29,2.3687080667059774
15,2020-01-01,2022-11-08,0.5379702815719297
15,2020-01-01,2022-11-19,2.6518744033150634
15,2020-01-01,2022-12-28,1.4582603789934783
16,2020-01-01,2021-01-21,2.8884487269902004
16,2020-01-01,2022-03-25,4.072922470453557
18,2020-01-01,2020-02-02,0.651602427024848
18,2020-01-01,2020-02-16,0.7983064204688348
18,2020-01-01,2020-03-08,0.8376785116221186
18,2020-01-01,2020-03-22,0.3393757285771543
18,2020-01-01,2020-04-09,1.3948106650412564
18,2020-01-01,2020-04-14,2.357034767648508
18,2020-01-01,2020-05-01,2.0347051848052433
18,2020-01-01,2020-05-15,0.4081749644555297
18,2020-01-01,2020-06-02,1.5989795219718819
18,2020-01-01,2020-06-03,1.6028182866154197
18,2020-01-01,2020-08-05,1.1846248669486799
18,2020-01-01,2020-08-26,0.6868587583992792
18,2020-01-01,2020-09-15,1.3444904507459199
18,2020-01-01,2020-09-20,2.170329590726243
18,2020-01-01,2020-09-27,1.4254954296460522
18,2020-01-01,2020-10-02,0.8565763030099521
18,2020-01-01,2020-10-29,2.062732637530005
18,2020-01-01,2020-11-11,1.1829081980156528
18,2020-01-01,2020-11-13,1.2038343004912817
19,2020-01-01,2020-03-29,1.9573704232420555
19,2020-01-01,2020-05-21,1.0801339430927523
21,2020-01-01,2020-01-27,3.9605351016192336
21,2020-01-01,2020-02-11,5.988927347029578
21,2020-01-01,2020-08-04,8.927937014681145
22,2020-01-01,2020-01-18,1.6393689826962712
22,2020-01-01,2020-03-13,5.736878122160135
22,2020-01-01,2020-03-31,3.82622225120129
22,2020-01-01,2020-05-05,1.4355872545074175
22,2020-01-01,2020-06-12,3.621891825379737
23,2020-01-01,2020-03-29,1.1154301468463586
23,2020-01-01,2020-03-30,3.0731914557383053
23,2020-01-01,2020-04-15,1.04429561550817
23,2020-01-01,2020-04-20,1.8995807999217094
23,2020-01-01,2020-05-23,1.655225462439681
23,2020-01-01,2020-05-24,1.3792679360305395
23,2020-01-01,2020-07-06,1.8486441287328461
23,2020-01-01,2020-07-11,1.4508357088827282
23,2020-01-01,2020-07-23,0.9262694345430472
23,2020-01-01,2020-08-07,1.1504405943650007
23,2020-01-01,2020-08-12,0.9431482008192408
23,2020-01-01,2020-08-25,1.3033605699936412
23,2020-01-01,2020-10-01,1.6718635285558638
23,2020-01-01,2021-03-22,0.7316188919309049
23,2020-01-01,2021-05-03,0.8869619751206876
23,2020-01-01,2021-05-15,1.3639728470905634
23,2020-01-01,2021-06-11,1.8870747423803804
23,2020-01-01,2021-08-08,0.4832749944619211
23,2020-01-01,2021-08-10,0.2452678627567881
23,2020-01-01,2021-09-11,1.3730238349645656
23,2020-01-01,2021-09-17,0.9509583979303746
23,2020-01-01,2021-10-23,0.6131682261825033
23,2020-01-01,2021-10-24,1.3069170975317113
23,2020-01-01,2021-12-01,1.2780777061110042
23,2020-01-01,2021-12-24,0.7805976953807624
23,2020-01-01,2022-01-10,0.7730951844807462
23,2020-01-01,2022-03-25,0.6465347467138145
23,2020-01-01,2022-04-01,1.0724742404178251
23,2020-01-01,2022-05-28,1.3559123746681419
23,2020-01-01,2022-05-30,1.660629926275521
23,2020-01-01,2022-07-26,1.8579018546288402
23,2020-01-01,2022-07-27,1.5394455212626257
23,2020-01-01,2022-10-14,2.2532485104102284
23,2020-01-01,2022-12-21,0.9073751949835812
23,2020-01-01,2022-12-26,0.428872562688963
24,2020-01-01,2020-02-25,3.025709834544911
24,2020-01-01,2020-07-21,1.0450562177869562
24,2020-01-01,2020-11-04,1.3498113729742658
24,2020-01-01,2021-06-19,1.4609392946062678
24,2020-01-01,2021-10-11,1.50355498661305
24,2020-01-01,2022-01-10,1.2744576193093644
24,2020-01-01,2022-02-18,1.8781012115415083
24,2020-01-01,2022-05-07,1.3240899279071376
24,2020-01-01,2022-06-13,1.651766842124377
24,2020-01-01,2022-07-07,0.9758331669657357
24,2020-01-01,2022-07-12,0.9899285284139113
24,2020-01-01,2022-07-16,1.348850864722436
24,2020-01-01,2022-08-07,0.7387325746017747
24,2020-01-01,2022-09-27,1.9248336063363807
24,2020-01-01,2022-10-15,0.8368879169134613
25,2020-02-01,2020-08-02,5.161591643588122
25,2020-02-01,2021-03-30,2.2041115174198205
25,2020-02-01,2021-11-05,2.703022545109248
25,2020-02-01,2021-12-10,3.464749559979172
25,2020-02-01,2021-12-24,2.819870985901103
25,2020-02-01,2022-03-30,1.7552696271856012
25,2020-02-01,2022-04-17,1.7574331845888806
25,2020-02-01,2022-06-22,1.4179301948891572
25,2020-02-01,2022-07-04,1.4445591742187482
25,2020-02-01,2022-07-12,2.908173211049981
25,2020-02-01,2022-07-24,3.121956904264998
25,2020-02-01,2022-10-05,2.793301817656062
26,2020-02-01,2020-10-08,4.948007675899129
26,2020-02-01,2021-04-13,2.2167128091741497
26,2020-02-01,2021-05-24,3.236410110042579
26,2020-02-01,2021-12-18,1.7906736244841497
27,2020-02-01,2020-07-20,5.4253570195732275
27,2020-02-01,2020-09-09,6.355440872303995
27,2020-02-01,2021-01-05,5.247965248381146
27,2020-02-01,2021-01-09,4.0093941119639345
27,2020-02-01,2021-01-27,7.292353412913943
27,2020-02-01,2021-03-28,3.731516306728604
27,2020-02-01,2021-06-05,5.4989980766072915
27,2020-02-01,2021-08-20,3.5778895157306683
27,2020-02-01,2021-10-14,6.369178993907448
29,2020-02-01,2021-07-02,2.081854790265497
29,2020-02-01,2021-11-02,1.0651425547784168
29,2020-02-01,2021-11-16,2.7676385418884806
29,2020-02-01,2021-12-30,2.6406743969657747
29,2020-02-01,2022-01-11,0.40892898018353147
29,2020-02-01,2022-03-20,2.387653935036346
29,2020-02-01,2022-09-27,3.6220813953702433
30,2020-02-01,2020-02-17,3.282024715254907
30,2020-02-01,2020-05-20,0.9289121508368143
30,2020-02-01,2020-06-29,4.431301517843129
30,2020-02-01,2020-09-10,3.4779290958526734
30,2020-02-01,2020-12-25,0.853719023661984
30,2020-02-01,2021-07-25,1.8439079812781944
31,2020-02-01,2020-05-25,4.002889237755847
32,2020-02-01,2020-02-23,0.910074323864068
32,2020-02-01,2020-03-03,2.944028153197169
32,2020-02-01,2020-03-19,1.4175090107985637
32,2020-02-01,2020-05-14,1.960727022549453
32,2020-02-01,2020-06-08,1.8668069014189
32,2020-02-01,2020-06-20,2.25295920025997
32,2020-02-01,2020-07-08,1.5417558793936332
32,2020-02-01,2020-07-11,3.996779948934262
32,2020-02-01,2020-07-17,2.0704136133426814
32,2020-02-01,2020-08-15,1.7126313751115934
32,2020-02-01,2020-11-11,5.9086797548111365
32,2020-02-01,2020-12-26,1.0401821386136965
32,2020-02-01,2021-01-04,2.1761175517674984
32,2020-02-01,2021-01-04,1.6726447273785041
32,2020-02-01,2021-01-07,4.030803738344097
32,2020-02-01,2021-01-14,4.0838882699318955
32,2020-02-01,2021-01-14,1.0596872800831343
32,2020-02-01,2021-01-23,3.8676257827454155
32,2020-02-01,2021-02-21,2.22490604330876
32,2020-02-01,2021-03-01,1.367232472159033
32,2020-02-01,2021-05-05,2.404866530486517
32,2020-02-01,2021-06-08,1.7628983481561789
32,2020-02-01,2021-06-15,2.8831418987649577
32,2020-02-01,2021-06-17,1.4681559935839932
32,2020-02-01,2021-06-19,1.179020512647365
32,2020-02-01,2021-07-07,1.473029489447399
32,2020-02-01,2021-07-12,1.9158428714186133
32,2020-02-01,2021-07-29,1.5101712483334142
32,2020-02-01,2021-08-22,1.6285196763154897
32,2020-02-01,2021-09-10,2.839189634176585
32,2020-02-01,2021-09-18,1.5428876673847134
32,2020-02-01,2021-11-05,1.5630256362214823
32,2020-02-01,2021-11-18,3.911930098626194
32,2020-02-01,2021-12-18,3.9438938602789335
32,2020-02-01,2021-12-31,2.433137122312585
32,2020-02-01,2022-01-11,0.9636348193249641
32,2020-02-01,2022-02-07,2.908755077935024
32,2020-02-01,2022-02-12,1.4094806794384043
32,2020-02-01,2022-02-23,2.4974306716625847
32,2020-02-01,2022-03-07,1.8830620818592512
32,2020-02-01,2022-04-05,1.6107806515862655
32,2020-02-01,2022-04-10,2.9451123841943594
32,2020-02-01,2022-04-30,1.9945668732930641
32,2020-02-01,2022-05-02,4.004181855138523
32,2020-02-01,2022-05-30,1.7930538222714665
32,2020-02-01,2022-06-16,1.2627484651808525
32,2020-02-01,2022-11-09,1.947936356335132
32,2020-02-01,2022-11-09,1.7167444602542168
32,2020-02-01,2022-11-13,3.3699176376115796
32,2020-02-01,2022-12-09,4.139747837149844
32,2020-02-01,2022-12-17,1.4607108609573143
32,2020-02-01,2022-12-29,2.342750897563769
32,2020-02-01,2022-12-31,3.0453732413564003
33,2020-02-01,2020-05-26,3.6066656441943508
33,2020-02-01,2020-07-26,3.828152094938692
33,2020-02-01,2020-08-27,1.4738300287215473
33,2020-02-01,2021-04-06,2.8241274377275625
34,2020-02-01,2020-03-02,2.601047251196467
34,2020-02-01,2020-03-14,0.7031951825957901
35,2020-02-01,2020-02-07,2.489833818575848
35,2020-02-01,2020-02-09,4.11533941938386
35,2020-02-01,2020-03-01,0.765165034141345
35,2020-02-01,2020-03-09,1.2725647428794975
35,2020-02-01,2020-03-19,1.8171402424113245
35,2020-02-01,2020-03-27,1.9234255857606553
35,2020-02-01,2020-04-01,1.4832283612783261
35,2020-02-01,2020-04-04,3.4180192067590043
35,2020-02-01,2020-04-12,3.659379677559103
35,2020-02-01,2020-05-05,3.271723373888243
35,2020-02-01,2020-06-06,1.9431741501626818
35,2020-02-01,2020-08-14,2.3908373855975777
35,2020-02-01,2020-08-21,3.7290991193108782
35,2020-02-01,2020-08-31,3.5998225991406523
35,2020-02-01,2020-12-19,2.645408684340173
35,2020-02-01,2021-01-01,3.4692238022745996
35,2020-02-01,2021-01-31,3.02688640959059
35,2020-02-01,2021-02-14,0.7899477275226348
35,2020-02-01,2021-03-25,0.8635114838014633
35,2020-02-01,2021-04-29,1.9695582169798926
35,2020-02-01,2021-05-05,1.2378753178880222
35,2020-02-01,2021-05-21,4.583426324288813
35,2020-02-01,2021-06-08,1.8517212490388357
35,2020-02-01,2021-06-29,1.1520100102511668
35,2020-02-01,2021-07-20,3.4282490809179245
35,2020-02-01,2021-08-08,0.8308951272269144
35,2020-02-01,2021-09-08,2.1229869725157684
35,2020-02-01,2021-09-21,3.484392736063524
35,2020-02-01,2021-09-25,3.6389285385302896
35,2020-02-01,2021-10-19,3.305986915042067
35,2020-02-01,2021-11-05,0.8397195898568568
35,2020-02-01,2021-11-26,3.5956069286465397
35,2020-02-01,2022-01-04,0.8489222260455792
35,2020-02-01,2022-01-23,2.8254555823984298
35,2020-02-01,2022-03-08,2.365100234538474
35,2020-02-01,2022-04-12,2.897407763517506
35,2020-02-01,2022-07-01,2.45503440311895
35,2020-02-01,2022-07-12,2.021456207433024
35,2020-02-01,2022-07-15,1.3447501557620454
35,2020-02-01,2022-07-22,2.810877498002741
35,2020-02-01,2022-10-09,2.1954882166369316
35,2020-02-01,2022-10-10,4.28677022564464
35,2020-02-01,2022-10-10,1.7191713584466786
35,2020-02-01,2022-10-23,2.387822821935378
35,2020-02-01,2022-11-23,3.010821309553475
35,2020-02-01,2022-12-08,2.6069026319122806
37,2020-02-01,2020-03-19,0.8688810031091442
37,2020-02-01,2020-03-28,1.4916157068306228
37,2020-02-01,2020-08-21,0.9759683039843505
37,2020-02-01,2020-09-03,1.0718909988687884
37,2020-02-01,2020-09-03,0.8649351053984532
37,2020-02-01,2021-01-05,1.5570602397919444
37,2020-02-01,2021-03-15,1.2502320775547275
37,2020-02-01,2021-04-21,1.818741276906923
37,2020-02-01,2021-07-02,1.1097328327622662
37,2020-02-01,2021-09-04,0.6699974862991701
37,2020-02-01,2021-10-15,1.2182483971267482
37,2020-02-01,2022-05-10,0.6217307317166549
37,2020-02-01,2022-05-17,0.9530268699279247
37,2020-02-01,2022-07-22,0.39181394379661566
37,2020-02-01,2022-08-15,0.8319305926216203
37,2020-02-01,2022-10-27,1.0415727131724961
38,2020-02-01,2020-02-01,2.1429643497453905
38,2020-02-01,2020-03-19,4.085326491447554
39,2020-02-01,2020-02-22,3.653820964256011
40,2020-02-01,2020-09-29,2.567884175277123
42,2020-02-01,2020-02-01,1.3463534998097504
42,2020-02-01,2020-03-23,1.6636796496083814
42,2020-02-01,2020-06-28,0.9282206330169301
42,2020-02-01,2021-08-24,0.850735156610181
42,2020-02-01,2021-12-13,0.47125649002664116
42,2020-02-01,2021-12-18,0.789594271627348
42,2020-02-01,2022-06-20,1.1733391643927542
42,2020-02-01,2022-12-28,0.7647091372044996
43,2020-02-01,2021-04-03,0.8749065253657425
44,2020-02-01,2020-02-17,2.042254066135668
44,2020-02-01,2020-03-01,1.2616723875587568
44,2020-02-01,2020-03-16,2.543407954738973
45,2020-02-01,2020-04-24,0.812447481580679
45,2020-02-01,2020-10-12,0.30689017437100874
45,2020-02-01,2020-12-20,0.5477016060141189
45,2020-02-01,2021-02-20,1.036108977283305
45,2020-02-01,2021-08-18,0.3025185993593546
45,2020-02-01,2021-10-20,0.9543636193718207
45,2020-02-01,2021-12-03,0.39552826329129953
45,2020-02-01,2021-12-24,0.8229750978181194
45,2020-02-01,2022-01-16,0.23224438621587545
45,2020-02-01,2022-02-06,0.6713890835427955
45,2020-02-01,2022-05-20,0.2946470907183571
45,2020-02-01,2022-06-01,1.3097625426082613
45,2020-02-01,2022-07-10,0.7936221570047051
45,2020-02-01,2022-10-17,0.4705058809380434
45,2020-02-01,2022-11-14,1.050365543958836
45,2020-02-01,2022-11-23,0.33291533997083694
46,2020-02-01,2020-04-28,1.7181780144235816
46,2020-02-01,2020-12-09,2.60410660962134
46,2020-02-01,2020-12-15,4.276204576046205
46,2020-02-01,2021-03-15,1.6869228305113408
46,2020-02-01,2021-03-22,2.7370294071269687
46,2020-02-01,2021-05-09,1.3762893329835832
46,2020-02-01,2022-02-12,1.980955985951298
46,2020-02-01,2022-06-29,0.3679545363976021
46,2020-02-01,2022-12-25,3.0511565171030757
47,2020-02-01,2020-02-07,10.618748527838322
47,2020-02-01,2020-03-16,5.485410037392651
47,2020-02-01,2020-04-01,7.6752428096251055
47,2020-02-01,2020-05-21,8.855677683176882
47,2020-02-01,2020-05-27,3.9180986666705895
47,2020-02-01,2020-09-01,11.102689724059104
47,2020-02-01,2021-03-04,7.234666976708884
47,2020-02-01,2021-05-21,3.822005972240002
47,2020-02-01,2021-06-11,2.7673585909774365
47,2020-02-01,2021-07-27,4.225411873195159
47,2020-02-01,2021-09-13,9.044317787991721
47,2020-02-01,2021-11-26,2.3795193409072164
48,2020-02-01,2020-02-02,0.2394164614272556
48,2020-02-01,2020-02-24,0.6865185808483182
48,2020-02-01,2020-03-03,1.556940568103264
48,2020-02-01,2020-04-10,0.5534413367017735
48,2020-02-01,2020-08-16,0.13982019807402848
48,2020-02-01,2020-08-25,1.149138328223713
48,2020-02-01,2020-09-04,1.0714406847526807
48,2020-02-01,2020-10-25,0.8862604590714911
48,2020-02-01,2020-12-27,0.5790241203147306
48,2020-02-01,2021-02-09,1.0281221007566717
48,2020-02-01,2021-03-15,0.8963055792284231
48,2020-02-01,2021-03-21,0.8293884949268707
48,2020-02-01,2021-05-23,0.7740721552852083
48,2020-02-01,2021-07-06,0.8165054694213246
48,2020-02-01,2021-08-26,0.786563120995369
48,2020-02-01,2022-03-12,0.3066392659297359
48,2020-02-01,2022-05-21,0.5811309129233981
48,2020-02-01,2022-07-17,0.23421266530369653
48,2020-02-01,2022-08-25,0.4906206600811372
48,2020-02-01,2022-08-30,0.6296786925002835
48,2020-02-01,2022-12-30,0.7784153179249564
49,2020-02-01,2020-06-26,2.7479226968809
49,2020-02-01,2020-07-05,11.380621240474033
49,2020-02-01,2020-09-13,7.497905577139483
49,2020-02-01,2020-10-17,7.382521739350469
49,2020-02-01,2020-10-27,9.410022684503303
49,2020-02-01,2021-06-19,9.507475198605514
49,2020-02-01,2022-02-27,4.687418291499456
49,2020-02-01,2022-03-23,5.623511618627397
49,2020-02-01,2022-07-10,4.865163504080308
49,2020-02-01,2022-07-17,9.007872884073397
49,2020-02-01,2022-09-04,4.370843261601836
50,2020-02-01,2020-03-02,1.2869160009276828
50,2020-02-01,2020-03-31,0.5450147563133781
50,2020-02-01,2020-04-09,0.7432490924547397
50,2020-02-01,2020-06-22,1.8882206648674438
50,2020-02-01,2020-11-12,1.1529473386626576
50,2020-02-01,2020-12-19,1.2286383861913726
50,2020-02-01,2021-02-09,0.2557591247916352
50,2020-02-01,2021-04-29,3.0007378992800384
50,2020-02-01,2021-05-14,2.307461044350681
50,2020-02-01,2021-07-07,3.1640152708221265
50,2020-02-01,2021-09-02,1.9750200655367747
50,2020-02-01,2021-09-10,2.5476313757052518
50,2020-02-01,2021-10-20,4.371920911728778
50,2020-02-01,2021-10-27,1.7715495945536275
50,2020-02-01,2022-01-19,1.8313497037968056
50,2020-02-01,2022-02-24,5.800572121413851
50,2020-02-01,2022-02-28,2.9676694593959856
50,2020-02-01,2022-04-11,1.4234267122375943
50,2020-02-01,2022-06-09,4.2073793938853585
50,2020-02-01,2022-06-25,2.5189687511848504
50,2020-02-01,2022-07-06,1.7589481230679251
50,2020-02-01,2022-08-11,0.8967790060482601
50,2020-02-01,2022-11-28,1.4222952561446072
50,2020-02-01,2022-12-23,1.1369892415233787
51,2020-02-01,2020-07-30,4.318121846496981
51,2020-02-01,2021-05-19,4.014005949779119
51,2020-02-01,2021-08-04,2.4025054351386173
51,2020-02-01,2021-10-20,1.5973598872657706
51,2020-02-01,2021-11-29,1.9947477374921518
51,2020-02-01,2021-12-25,1.8875457059153506
51,2020-02-01,2022-01-09,3.572867088133018
51,2020-02-01,2022-09-13,1.3086764538695408
51,2020-02-01,2022-09-28,3.182013937029234
52,2020-02-01,2020-02-10,2.188739895341296
52,2020-02-01,2020-02-23,8.030222446705775
52,2020-02-01,2020-02-25,1.867779400023562
52,2020-02-01,2020-03-20,3.2021173344126894
52,2020-02-01,2020-04-04,2.014447574158193
52,2020-02-01,2020-05-28,4.205679272890212
53,2020-03-01,2020-03-19,3.5783760873459887
53,2020-03-01,2020-06-21,0.8686884040665362
53,2020-03-01,2020-09-17,2.7311742409656503
53,2020-03-01,2020-11-29,3.0188709854581863
53,2020-03-01,2021-05-31,3.6656618953256355
53,2020-03-01,2021-06-12,0.8042335234020191
53,2020-03-01,2021-07-10,2.268861038401737
53,2020-03-01,2021-08-20,1.6830513531906908
53,2020-03-01,2021-09-11,1.5421007232094426
53,2020-03-01,2021-11-10,1.8732735570925987
53,2020-03-01,2022-01-15,2.8602724126140733
53,2020-03-01,2022-05-26,2.114665927842704
53,2020-03-01,2022-09-18,1.6353078472601594
53,2020-03-01,2022-09-26,2.8297079559345413
54,2020-03-01,2020-06-10,8.194667509206836
54,2020-03-01,2020-12-15,4.51154867485056
54,2020-03-01,2021-04-15,3.3114063153038686
54,2020-03-01,2021-04-18,7.379736804326922
54,2020-03-01,2022-07-28,10.586705479875613
54,2020-03-01,2022-11-09,8.032477314809913
55,2020-03-01,2021-02-01,0.5634844235850636
